Location,Year,Cut,Block,Position,ID,Treatment,MSC,DM_Pct,Height_inch,Yield_MgHa,FallDormancy_cm
OR,2018,3,4,16,30416,85,,,5,1.05,
OR,2018,3,4,17,30417,126,,,10,2.32,
OR,2018,3,4,18,30418,67,,,20,3.4,
OR,2018,3,4,19,30419,47,,,16,3.47,
OR,2018,3,4,20,30420,182,,,17,3.59,
OR,2018,3,5,1,30501,75,,,7,1.15,
OR,2018,3,5,2,30502,171,,,15,3.69,
OR,2018,3,5,3,30503,154,,,13,2.98,
OR,2018,3,5,4,30504,119,,,15,2.79,
OR,2018,3,5,5,30505,201,1,22.37,13,2.34,
OR,2018,3,5,6,30506,17,,,13,3.09,
OR,2018,3,5,7,30507,22,,,14,2.59,
OR,2018,3,5,8,30508,202,1.4,22.58,14,2.6,
OR,2018,3,5,9,30509,82,,,14,2.73,
OR,2018,3,5,10,30510,50,,,13,2.59,
OR,2018,3,5,11,30511,134,,,18,2.9,
OR,2018,3,5,12,30512,62,,,16,1.67,
OR,2018,3,5,13,30513,29,,,5,0.69,
OR,2018,3,5,14,30514,122,,,15,3.34,
OR,2018,3,5,15,30515,137,,,11,2.23,
OR,2018,3,5,16,30516,71,,,13,3.11,
OR,2018,3,5,17,30517,41,,,14,3.14,
OR,2018,3,5,18,30518,39,,,6,2.18,
OR,2018,3,5,19,30519,28,,,3,0.42,
OR,2018,3,5,20,30520,38,,,9,2.62,
OR,2018,3,6,1,30601,201,1.4,22.06,13,2.34,
OR,2018,3,6,2,30602,116,,,12,3.14,
OR,2018,3,6,3,30603,60,,,16,3.64,
OR,2018,3,6,4,30604,156,,,19,4.43,
OR,2018,3,6,5,30605,188,,,17,2.98,
OR,2018,3,6,6,30606,140,,,13,2.5,
OR,2018,3,6,7,30607,76,,,12,2.71,
OR,2018,3,6,8,30608,109,,,14,3.23,
OR,2018,3,6,9,30609,101,,,16,2.88,
OR,2018,3,6,10,30610,185,,,15,2.52,
OR,2018,3,6,11,30611,146,,,18,3.85,
OR,2018,3,6,12,30612,202,1.7,21.34,15,3.07,
OR,2018,3,6,13,30613,129,,,16,3.23,
OR,2018,3,6,14,30614,87,,,15,1.92,
OR,2018,3,6,15,30615,150,,,14,2.69,
OR,2018,3,6,16,30616,155,,,18,4.21,
OR,2018,3,6,17,30617,98,,,19,3.18,
OR,2018,3,6,18,30618,3,,,17,3.03,
OR,2018,3,6,19,30619,88,,,11,2.13,
OR,2018,3,6,20,30620,69,,,17,3.57,
OR,2018,3,7,1,30701,149,,,13,2.8,
OR,2018,3,7,2,30702,165,,,15,4.1,
OR,2018,3,7,3,30703,138,,,10,1.77,
OR,2018,3,7,4,30704,201,1.2,22.73,13,1.8,
OR,2018,3,7,5,30705,31,,,10,2.3,
OR,2018,3,7,6,30706,152,,,9,2.46,
OR,2018,3,7,7,30707,70,,,15,2.63,
OR,2018,3,7,8,30708,151,,,17,3.16,
OR,2018,3,7,9,30709,142,,,6,1.16,
OR,2018,3,7,10,30710,117,,,15,3.7,
OR,2018,3,7,11,30711,111,,,14,3.23,
OR,2018,3,7,12,30712,166,,,21,3.78,
OR,2018,3,7,13,30713,186,,,15,2.98,
OR,2018,3,7,14,30714,24,,,11,2.83,
OR,2018,3,7,15,30715,143,,,11,2.63,
OR,2018,3,7,16,30716,168,,,19,1.8,
OR,2018,3,7,17,30717,132,,,10,2.02,
OR,2018,3,7,18,30718,174,,,16,4.64,
OR,2018,3,7,19,30719,202,1.5,22.59,12,2.87,
OR,2018,3,7,20,30720,20,,,16,4.3,
OR,2018,3,8,1,30801,58,,,15,3.14,
OR,2018,3,8,2,30802,66,,,21,4.77,
OR,2018,3,8,3,30803,36,,,12,2.24,
OR,2018,3,8,4,30804,19,,,14,4.84,
OR,2018,3,8,5,30805,169,,,14,3.53,
OR,2018,3,8,6,30806,118,,,14,3,
OR,2018,3,8,7,30807,201,1.9,21.88,13,2.72,
OR,2018,3,8,8,30808,91,,,15,2.41,
OR,2018,3,8,9,30809,105,,,16,3.25,
OR,2018,3,8,10,30810,72,,,12,2.46,
OR,2018,3,8,11,30811,158,,,14,3.03,
OR,2018,3,8,12,30812,141,,,18,2.26,
OR,2018,3,8,13,30813,135,,,12,2.08,
OR,2018,3,8,14,30814,162,,,17,2.78,
OR,2018,3,8,15,30815,57,,,9,1.18,
OR,2018,3,8,16,30816,12,,,4,0.64,
OR,2018,3,8,17,30817,56,,,19,2.78,
OR,2018,3,8,18,30818,202,1.3,22.53,14,3.29,
OR,2018,3,8,19,30819,61,2,21.32,22,3.78,
OR,2018,3,8,20,30820,184,,,18,3.86,
OR,2018,3,9,1,30901,96,,,15,2.16,
OR,2018,3,9,2,30902,114,,,17,3.15,
OR,2018,3,9,3,30903,64,,,17,2.97,
OR,2018,3,9,4,30904,164,,,12,2.98,
OR,2018,3,9,5,30905,196,,,17,3.41,
OR,2018,3,9,6,30906,68,,,12,,
OR,2018,3,9,7,30907,202,1.5,19.87,14,3.99,
OR,2018,3,9,8,30908,30,,,14,2.46,
OR,2018,3,9,9,30909,170,,,16,3.95,
OR,2018,3,9,10,30910,120,,,13,2.6,
OR,2018,3,9,11,30911,16,,,7,1.88,
OR,2018,3,9,12,30912,86,,,11,2.21,
OR,2018,3,9,13,30913,33,,,9,1.7,
OR,2018,3,9,14,30914,8,,,8,1.63,
OR,2018,3,9,15,30915,23,,,15,3.76,
OR,2018,3,9,16,30916,201,1.5,22.36,14,2.76,
OR,2018,3,9,17,30917,128,,,15,2.91,
OR,2018,3,9,18,30918,194,,,19,3.71,
OR,2018,3,9,19,30919,52,,,8,1.46,
OR,2018,3,9,20,30920,73,,,18,4,
OR,2018,3,10,1,31001,148,,,14,3.12,
OR,2018,3,10,2,31002,157,,,18,3.07,
OR,2018,3,10,3,31003,80,,,15,3.33,
OR,2018,3,10,4,31004,6,,,16,2.99,
OR,2018,3,10,5,31005,93,,,13,2.72,
OR,2018,3,10,6,31006,45,,,14,2.32,
OR,2018,3,10,7,31007,83,,,14,3.11,
OR,2018,3,10,8,31008,147,,,15,3.06,
OR,2018,3,10,9,31009,125,,,9,1.63,
OR,2018,3,10,10,31010,202,1.2,21.58,15,2.83,
OR,2018,3,10,11,31011,172,,,15,4.1,
OR,2018,3,10,12,31012,106,,,15,2.87,
OR,2018,3,10,13,31013,89,,,16,2.55,
OR,2018,3,10,14,31014,127,,,13,2.89,
OR,2018,3,10,15,31015,107,,,17,2.75,
OR,2018,3,10,16,31016,103,,,15,2.98,
OR,2018,3,10,17,31017,201,1.3,21.71,14,2.57,
OR,2018,3,10,18,31018,7,,,12,2.2,
OR,2018,3,10,19,31019,32,,,15,2.76,
OR,2018,3,10,20,31020,175,,,15,3.56,
OR,2018,3,11,1,31101,2,,,17,2.95,
OR,2018,3,11,2,31102,11,,,11,2.2,
OR,2018,3,11,3,31103,201,1,21.82,13,2.05,
OR,2018,3,11,4,31104,5,,,16,2.96,
OR,2018,3,11,5,31105,180,,,17,3.08,
OR,2018,3,11,6,31106,136,,,6,1.3,
OR,2018,3,11,7,31107,9,,,6,1.19,
OR,2018,3,11,8,31108,26,,,18,2.89,
OR,2018,3,11,9,31109,53,,,15,2.63,
OR,2018,3,11,10,31110,1,,,19,3.81,
OR,2018,3,11,11,31111,198,,,16,3.3,
OR,2018,3,11,12,31112,42,,,4,0.92,
OR,2018,3,11,13,31113,43,,,9,1.36,
OR,2018,3,11,14,31114,14,,,13,2.58,
OR,2018,3,11,15,31115,163,,,11,2.02,
OR,2018,3,11,16,31116,130,,,13,1.94,
OR,2018,3,11,17,31117,97,,,8,1.87,
OR,2018,3,11,18,31118,202,1.6,22.54,15,2.37,
OR,2018,3,11,19,31119,124,,,10,1.84,
OR,2018,3,11,20,31120,35,,,14,2.37,
OR,2019,1,1,1,30101,34,3.1,18.91,29,6.12,
OR,2019,1,1,2,30102,90,2.8,19.81,36,5.59,
OR,2019,1,1,3,30103,201,3.1,21.42,34,6.96,
OR,2019,1,1,4,30104,55,3.1,22.3,41,5.51,
OR,2019,1,1,5,30105,10,3.1,19.94,33,6.19,
OR,2019,1,1,6,30106,192,3.3,19.28,38,5.96,
OR,2019,1,1,7,30107,145,2.6,19.94,31,7.73,
OR,2019,1,1,8,30108,48,3.4,21.06,32,5.99,
OR,2019,1,1,9,30109,74,2.4,19.2,30,7.16,
OR,2019,1,1,10,30110,159,3.6,21.47,37,6.85,
OR,2019,1,1,11,30111,176,2.5,18.02,28,5.97,
OR,2019,1,1,12,30112,95,3.4,21.23,32,5.82,
OR,2019,1,1,13,30113,190,2.7,19.6,31,8.01,
OR,2019,1,1,14,30114,81,3.6,18.24,32,5.27,
OR,2019,1,1,15,30115,167,2.6,19.6,29,7.9,
OR,2019,1,1,16,30116,123,3.3,19.79,36,5.43,
OR,2019,1,1,17,30117,46,2.5,18.23,33,8.03,
OR,2019,1,1,18,30118,160,3.2,18.74,39,5.71,
OR,2019,1,1,19,30119,18,2.6,18.2,26,7.3,
OR,2019,1,1,20,30120,202,3.4,19.46,36,6.76,
OR,2019,1,2,1,30201,178,3.1,18.84,32,7.31,
OR,2019,1,2,2,30202,121,3.2,19.08,36,5.25,
OR,2019,1,2,3,30203,173,2.8,17.47,29,6.87,
OR,2019,1,2,4,30204,65,3.3,20.42,32,5.71,
OR,2019,1,2,5,30205,181,2.7,19.9,34,7.72,
OR,2019,1,2,6,30206,25,3.3,20.22,25,3.7,
OR,2019,1,2,7,30207,153,2.8,19.06,30,7.6,
OR,2019,1,2,8,30208,40,3.3,19.18,31,6.36,
OR,2019,1,2,9,30209,78,2.8,18.06,31,6.65,
OR,2019,1,2,10,30210,201,3,21.88,29,6.45,
OR,2019,1,2,11,30211,179,2.4,19.06,32,7.77,
OR,2019,1,2,12,30212,21,3,20.42,37,6.09,
OR,2019,1,2,13,30213,59,3.6,19.81,33,6.86,
OR,2019,1,2,14,30214,92,3.3,21.01,37,6.43,
OR,2019,1,2,15,30215,27,2.5,18.88,30,6.58,
OR,2019,1,2,16,30216,193,3.5,20.31,36,6.68,
OR,2019,1,2,17,30217,202,2.7,19.58,31,8.41,
OR,2019,1,2,18,30218,94,2.8,19.78,32,6.03,
OR,2019,1,2,19,30219,99,2.8,17.96,32,6.71,
OR,2019,1,2,20,30220,51,3.3,19.72,36,5.85,
OR,2019,1,3,1,30301,139,2.8,20.33,33,8.25,
OR,2019,1,3,2,30302,113,3.1,21.06,33,6.88,
OR,2019,1,3,3,30303,183,2.6,21.25,35,8.74,
OR,2019,1,3,4,30304,37,3.4,18,32,5.64,
OR,2019,1,3,5,30305,189,2.8,19.58,35,8.27,
OR,2019,1,3,6,30306,84,2.2,22.3,33,6.6,
OR,2019,1,3,7,30307,133,2.2,19.46,30,6.97,
OR,2019,1,3,8,30308,187,3.1,21.83,40,7.04,
OR,2019,1,3,9,30309,202,3.4,18.63,33,8.08,
OR,2019,1,3,10,30310,110,2.3,21.57,26,4.99,
OR,2019,1,3,11,30311,144,2.6,19.4,31,7.62,
OR,2019,1,3,12,30312,79,3.4,17.48,36,6.21,
OR,2019,1,3,13,30313,195,2.2,20.31,33,7.44,
OR,2019,1,3,14,30314,77,3.8,19.09,31,5.77,
OR,2019,1,3,15,30315,54,2.8,23.19,32,6.4,
OR,2019,1,3,16,30316,161,3.1,22.53,31,7.93,
OR,2019,1,3,17,30317,104,2.8,20.73,32,7.79,
OR,2019,1,3,18,30318,177,3.4,20.52,32,6.83,
OR,2019,1,3,19,30319,4,2.2,19.96,33,6.01,
OR,2019,1,3,20,30320,201,3.4,20.5,33,6.26,
OR,2019,1,4,1,30401,108,3.3,20.19,34,7.04,
OR,2019,1,4,2,30402,197,2.7,21.03,33,6.76,
OR,2019,1,4,3,30403,100,3,18.21,29,6.04,
OR,2019,1,4,4,30404,49,3.1,20.68,31,6.38,
OR,2019,1,4,5,30405,15,2.4,21.1,30,7.52,
OR,2019,1,4,6,30406,201,3.4,20.32,29,6.58,
OR,2019,1,4,7,30407,13,2.6,19.38,31,7.11,
OR,2019,1,4,8,30408,63,3.3,20.47,31,6.31,
OR,2019,1,4,9,30409,191,3,19.5,30,6.86,
OR,2019,1,4,10,30410,44,3.5,19.3,34,6.77,
OR,2019,1,4,11,30411,102,3.4,18.87,33,5.64,
OR,2019,1,4,12,30412,115,3.7,20.42,30,5.71,
OR,2019,1,4,13,30413,202,3,18.7,30,6.35,
OR,2019,1,4,14,30414,112,2.8,20.36,31,7.25,
OR,2019,1,4,15,30415,131,2.6,22.02,39,8.19,
OR,2019,1,4,16,30416,85,3.2,18.44,32,6.58,
OR,2019,1,4,17,30417,126,2.4,16.91,31,5.11,
OR,2019,1,4,18,30418,67,3.2,21.47,33,6.43,
OR,2019,1,4,19,30419,47,3,19.59,32,6.14,
OR,2019,1,4,20,30420,182,3.2,21.23,30,6.59,
OR,2019,1,5,1,30501,75,2.7,18.14,32,6.46,
OR,2019,1,5,2,30502,171,3,19.24,27,7.82,
OR,2019,1,5,3,30503,154,2.9,18.4,33,7.5,
OR,2019,1,5,4,30504,119,2.1,21.11,27,6.46,
OR,2019,1,5,5,30505,201,3.4,19.81,32,6.53,
OR,2019,1,5,6,30506,17,2.9,20.5,34,5.46,
OR,2019,1,5,7,30507,22,2.6,18.99,30,6.04,
OR,2019,1,5,8,30508,202,3.3,20.87,36,7.73,
OR,2019,1,5,9,30509,82,2.8,18.5,30,5.96,
OR,2019,1,5,10,30510,50,2.8,19.89,32,6.56,
OR,2019,1,5,11,30511,134,2.9,21.26,31,6.59,
OR,2019,1,5,12,30512,62,2.6,23.19,30,5.66,
OR,2019,1,5,13,30513,29,3.5,16.62,30,6.39,
OR,2019,1,5,14,30514,122,2.7,20.74,31,6.33,
OR,2019,1,5,15,30515,137,2.6,19.23,29,6.65,
OR,2019,1,5,16,30516,71,2.2,19.6,31,6.36,
OR,2019,1,5,17,30517,41,3.2,18.51,32,7.07,
OR,2019,1,5,18,30518,39,2.8,18.59,30,6.97,
OR,2019,1,5,19,30519,28,2.6,16.92,30,7.48,
OR,2019,1,5,20,30520,38,2.5,19.35,30,6.71,
OR,2019,1,6,1,30601,201,2.9,18.94,33,6.52,
OR,2019,1,6,2,30602,116,2.7,20.6,30,5.99,
OR,2019,1,6,3,30603,60,2.9,20.43,32,6.58,
OR,2019,1,6,4,30604,156,3.3,19.2,32,6.6,
OR,2019,1,6,5,30605,188,2.9,21.09,32,7.32,
OR,2019,1,6,6,30606,140,3.2,18.38,30,6.22,
OR,2019,1,6,7,30607,76,3.3,18.63,34,6.48,
OR,2019,1,6,8,30608,109,2.7,19.08,29,5.93,
OR,2019,1,6,9,30609,101,3.4,20.7,31,6.45,
OR,2019,1,6,10,30610,185,3.4,20.47,32,6.97,
OR,2019,1,6,11,30611,146,3.6,18.66,34,5.55,
OR,2019,1,6,12,30612,202,2.6,18.94,38,6.53,
OR,2019,1,6,13,30613,129,2.9,18.9,34,6.94,
OR,2019,1,6,14,30614,87,2.9,20.99,30,5.28,
OR,2019,1,6,15,30615,150,3.5,18.94,32,7.35,
OR,2019,1,6,16,30616,155,3.2,20.68,28,6.72,
OR,2019,1,6,17,30617,98,2.7,19.87,31,6.41,
OR,2019,1,6,18,30618,3,2.8,20.82,32,7.11,
OR,2019,1,6,19,30619,88,3,19.13,33,7.25,
OR,2019,1,6,20,30620,69,2.9,20.9,37,7.38,
OR,2019,1,7,1,30701,149,3.6,18.66,32,6.92,
OR,2019,1,7,2,30702,165,3.1,19.48,33,7.66,
OR,2019,1,7,3,30703,138,3.4,19.89,32,6.89,
OR,2019,1,7,4,30704,201,2.8,20.37,32,6.9,
OR,2019,1,7,5,30705,31,2.4,18.3,34,6.43,
OR,2019,1,7,6,30706,152,2.5,16.34,30,6.18,
OR,2019,1,7,7,30707,70,2.8,21.33,40,8.35,
OR,2019,1,7,8,30708,151,3,18.54,30,6.43,
OR,2019,1,7,9,30709,142,3.6,15.55,30,6.76,
OR,2019,1,7,10,30710,117,2.8,19.62,32,6.39,
OR,2019,1,7,11,30711,111,2.6,20.06,32,7.57,
OR,2019,1,7,12,30712,166,2.9,20.45,29,4.73,
OR,2019,1,7,13,30713,186,3,19.96,32,8.41,
OR,2019,1,7,14,30714,24,3,18.24,31,5.84,
OR,2019,1,7,15,30715,143,3.6,19.03,29,6.55,
OR,2019,1,7,16,30716,168,2.6,18.9,31,5.27,
OR,2019,1,7,17,30717,132,2.8,18.08,30,7.07,
OR,2019,1,7,18,30718,174,3.5,17.7,30,7.51,
OR,2019,1,7,19,30719,202,3,16.43,34,6.5,
OR,2019,1,7,20,30720,20,3.3,19.64,29,5.87,
OR,2019,1,8,1,30801,58,2.5,19.45,32,6.42,
OR,2019,1,8,2,30802,66,3,22.02,32,5.87,
OR,2019,1,8,3,30803,36,2.9,19.9,33,6.27,
OR,2019,1,8,4,30804,19,3.3,20.74,29,6.18,
OR,2019,1,8,5,30805,169,3.4,16.97,31,6.14,
OR,2019,1,8,6,30806,118,2.9,21.96,30,6.69,
OR,2019,1,8,7,30807,201,2.8,20.86,33,7.82,
OR,2019,1,8,8,30808,91,2.9,19.84,30,6.46,
OR,2019,1,8,9,30809,105,3.1,17.67,35,6.47,
OR,2019,1,8,10,30810,72,2.8,19.32,36,6.83,
OR,2019,1,8,11,30811,158,2.8,18.48,33,6.49,
OR,2019,1,8,12,30812,141,2.6,20.95,39,6.52,
OR,2019,1,8,13,30813,135,3.1,19.51,31,7.46,
OR,2019,1,8,14,30814,162,2.7,19.34,36,6.53,
OR,2019,1,8,15,30815,57,3.2,18.89,31,6.69,
OR,2019,1,8,16,30816,12,3.3,17.82,29,6.84,
OR,2019,1,8,17,30817,56,3,20.15,37,6.48,
OR,2019,1,8,18,30818,202,3.4,18.76,27,6.42,
OR,2019,1,8,19,30819,61,3.7,17.49,29,5.28,
OR,2019,1,8,20,30820,184,2.8,19.36,32,6.48,
OR,2019,1,9,1,30901,96,3.6,20.9,31,6.92,
OR,2019,1,9,2,30902,114,2.9,19.6,30,7,
OR,2019,1,9,3,30903,64,2.8,20.25,33,7,
OR,2019,1,9,4,30904,164,3,19.6,29,6.98,
OR,2019,1,9,5,30905,196,3.6,19.06,32,7.4,
OR,2019,1,9,6,30906,68,2.5,18.91,30,7.2,
OR,2019,1,9,7,30907,202,3.3,17,30,6.83,
OR,2019,1,9,8,30908,30,3.1,19.7,30,5.42,
OR,2019,1,9,9,30909,170,3.2,18.7,34,7.41,
OR,2019,1,9,10,30910,120,2.4,20.19,29,6.83,
OR,2019,1,9,11,30911,16,3.4,18.94,35,7.34,
OR,2019,1,9,12,30912,86,2.4,20.47,30,6.34,
OR,2019,1,9,13,30913,33,2.8,20.52,32,7.7,
OR,2019,1,9,14,30914,8,2.9,18.19,32,6.19,
OR,2019,1,9,15,30915,23,3.4,18.68,34,6.31,
OR,2019,1,9,16,30916,201,3,19.72,32,6.07,
OR,2019,1,9,17,30917,128,2.6,20.7,32,7.11,
OR,2019,1,9,18,30918,194,3.2,20.14,29,6.17,
OR,2019,1,9,19,30919,52,2,18.26,32,6.81,
OR,2019,1,9,20,30920,73,3.1,20.21,33,6.17,
OR,2019,1,10,1,31001,148,2.9,19.86,32,7.66,
OR,2019,1,10,2,31002,157,3,20.36,28,6.86,
OR,2019,1,10,3,31003,80,2.8,19.41,31,6.61,
OR,2019,1,10,4,31004,6,2.7,20.56,37,6.83,
OR,2019,1,10,5,31005,93,2.4,19.12,34,6.49,
OR,2019,1,10,6,31006,45,2.8,19.69,29,5.55,
OR,2019,1,10,7,31007,83,3.6,18.86,30,6.35,
OR,2019,1,10,8,31008,147,3.4,19.25,28,6.87,
OR,2019,1,10,9,31009,125,2.8,17.98,31,6.55,
OR,2019,1,10,10,31010,202,3.5,19.92,25,6.58,
OR,2019,1,10,11,31011,172,3.1,18.32,32,7.35,
OR,2019,1,10,12,31012,106,3.2,21.74,37,7.21,
OR,2019,1,10,13,31013,89,3.1,19.97,27,5.77,
OR,2019,1,10,14,31014,127,3.5,19.67,29,5.98,
OR,2019,1,10,15,31015,107,3.1,19.88,25,5.62,
OR,2019,1,10,16,31016,103,3,21.44,30,7.07,
OR,2019,1,10,17,31017,201,2.9,18.22,29,6.27,
OR,2019,1,10,18,31018,7,3.1,20.41,32,5.19,
OR,2019,1,10,19,31019,32,2.7,18.27,30,6.09,
OR,2019,1,10,20,31020,175,3.3,17.71,30,6.73,
OR,2019,1,11,1,31101,2,2.3,20.21,32,6.69,
OR,2019,1,11,2,31102,11,3.3,20.07,31,6.83,
OR,2019,1,11,3,31103,201,2.6,19.53,32,6.7,
OR,2019,1,11,4,31104,5,3.2,20.5,36,5.79,
OR,2019,1,11,5,31105,180,2.6,19,37,6.16,
OR,2019,1,11,6,31106,136,3.5,18.22,29,5.58,
OR,2019,1,11,7,31107,9,2.2,18.04,35,6.78,
OR,2019,1,11,8,31108,26,3.2,21.08,31,6.03,
OR,2019,1,11,9,31109,53,2.8,19.76,33,6.24,
OR,2019,1,11,10,31110,1,3.2,20.71,31,5.54,
OR,2019,1,11,11,31111,198,3,18.68,30,6.98,
OR,2019,1,11,12,31112,42,2.8,20.73,29,8.23,
OR,2019,1,11,13,31113,43,3.5,18.93,30,6.15,
OR,2019,1,11,14,31114,14,2.3,19.82,27,6.47,
OR,2019,1,11,15,31115,163,2.9,19.06,30,6.32,
OR,2019,1,11,16,31116,130,3.1,21.18,32,6.83,
OR,2019,1,11,17,31117,97,3,19.51,30,6.6,
OR,2019,1,11,18,31118,202,2.8,19.46,33,5.83,
OR,2019,1,11,19,31119,124,3.6,18.63,27,6.02,
OR,2019,1,11,20,31120,35,2.6,19,31,5.75,
OR,2019,2,1,1,30101,34,,,31,4.71,
OR,2019,2,1,2,30102,90,,,28,3.48,
OR,2019,2,1,3,30103,201,2.9,16.41,27,3.98,
OR,2019,2,1,4,30104,55,,,35,3.42,
OR,2019,2,1,5,30105,10,,,26,4.14,
OR,2019,2,1,6,30106,192,,,32,4.59,
OR,2019,2,1,7,30107,145,,,28,4.79,
OR,2019,2,1,8,30108,48,,,26,2.96,
OR,2019,2,1,9,30109,74,,,18,3.05,
OR,2019,2,1,10,30110,159,,,32,4.15,
OR,2019,2,1,11,30111,176,,,26,4.51,
OR,2019,2,1,12,30112,95,,,27,3.94,
OR,2019,2,1,13,30113,190,,,29,4.57,
OR,2019,2,1,14,30114,81,,,26,3.93,
OR,2019,2,1,15,30115,167,,,30,4.34,
OR,2019,2,1,16,30116,123,,,29,3.97,
OR,2019,2,1,17,30117,46,,,24,3.23,
OR,2019,2,1,18,30118,160,,,34,5.28,
OR,2019,2,1,19,30119,18,,,31,4.45,
OR,2019,2,1,20,30120,202,3.7,16.66,33,4.97,
OR,2019,2,2,1,30201,178,,,28,4.86,
OR,2019,2,2,2,30202,121,,,28,4.25,
OR,2019,2,2,3,30203,173,,,30,5.33,
OR,2019,2,2,4,30204,65,,,31,4.72,
OR,2019,2,2,5,30205,181,,,33,5.35,
OR,2019,2,2,6,30206,25,,,29,3.75,
OR,2019,2,2,7,30207,153,,,31,4.61,
OR,2019,2,2,8,30208,40,,,25,4.19,
OR,2019,2,2,9,30209,78,,,20,3.59,
OR,2019,2,2,10,30210,201,2.8,16.49,27,3.93,
OR,2019,2,2,11,30211,179,,,31,4.63,
OR,2019,2,2,12,30212,21,,,29,3.92,
OR,2019,2,2,13,30213,59,,,25,3.75,
OR,2019,2,2,14,30214,92,,,35,5.31,
OR,2019,2,2,15,30215,27,,,21,3.39,
OR,2019,2,2,16,30216,193,,,32,5.29,
OR,2019,2,2,17,30217,202,2.6,17.59,26,4.87,
OR,2019,2,2,18,30218,94,,,27,4.28,
OR,2019,2,2,19,30219,99,,,18,2.93,
OR,2019,2,2,20,30220,51,,,27,3.52,
OR,2019,2,3,1,30301,139,,,26,4.14,
OR,2019,2,3,2,30302,113,,,28,4.67,
OR,2019,2,3,3,30303,183,,,28,5.32,
OR,2019,2,3,4,30304,37,,,23,3.24,
OR,2019,2,3,5,30305,189,,,30,5.17,
OR,2019,2,3,6,30306,84,,,29,4.06,
OR,2019,2,3,7,30307,133,,,24,4.02,
OR,2019,2,3,8,30308,187,,,32,4.88,
OR,2019,2,3,9,30309,202,3.1,16.3,27,5.24,
OR,2019,2,3,10,30310,110,,,32,4.51,
OR,2019,2,3,11,30311,144,2.6,17.5,30,4.25,
OR,2019,2,3,12,30312,79,,,24,3.37,
OR,2019,2,3,13,30313,195,,,30,4.8,
OR,2019,2,3,14,30314,77,,,24,3.91,
OR,2019,2,3,15,30315,54,,,35,4.99,
OR,2019,2,3,16,30316,161,,,27,4.27,
OR,2019,2,3,17,30317,104,3.1,16.04,30,5.37,
OR,2019,2,3,18,30318,177,,,28,4.41,
OR,2019,2,3,19,30319,4,,,26,3.9,
OR,2019,2,3,20,30320,201,3.8,15.86,27,3.77,
OR,2019,2,4,1,30401,108,,,27,4.81,
OR,2019,2,4,2,30402,197,,,31,4.92,
OR,2019,2,4,3,30403,100,,,21,4.16,
OR,2019,2,4,4,30404,49,,,26,4.18,
OR,2019,2,4,5,30405,15,,,27,4.43,
OR,2019,2,4,6,30406,201,3.2,15.44,26,4.53,
OR,2019,2,4,7,30407,13,,,25,4.46,
OR,2019,2,4,8,30408,63,,,23,3.08,
OR,2019,2,4,9,30409,191,,,28,5.06,
OR,2019,2,4,10,30410,44,3,14.9,28,4.26,
OR,2019,2,4,11,30411,102,,,33,4.38,
OR,2019,2,4,12,30412,115,,,28,4.24,
OR,2019,2,4,13,30413,202,3.4,16.44,30,4.92,
OR,2019,2,4,14,30414,112,2.3,15.31,23,3.97,
OR,2019,2,4,15,30415,131,,,37,5.47,
OR,2019,2,4,16,30416,85,,,23,3.91,
OR,2019,2,4,17,30417,126,,,27,3.55,
OR,2019,2,4,18,30418,67,,,33,4.81,
OR,2019,2,4,19,30419,47,,,25,4.78,
OR,2019,2,4,20,30420,182,,,30,4,
OR,2019,2,5,1,30501,75,,,19,2.87,
OR,2019,2,5,2,30502,171,,,28,5.03,
OR,2019,2,5,3,30503,154,,,28,4.47,
OR,2019,2,5,4,30504,119,,,28,4.13,
OR,2019,2,5,5,30505,201,2.7,16.54,19,4.44,
OR,2019,2,5,6,30506,17,,,28,3.92,
OR,2019,2,5,7,30507,22,,,31,4.47,
OR,2019,2,5,8,30508,202,2.9,15.6,30,4.78,
OR,2019,2,5,9,30509,82,,,29,4.25,
OR,2019,2,5,10,30510,50,,,28,3.94,
OR,2019,2,5,11,30511,134,,,31,3.94,
OR,2019,2,5,12,30512,62,,,31,3.51,
OR,2019,2,5,13,30513,29,,,30,2.82,
OR,2019,2,5,14,30514,122,,,28,4.24,
OR,2019,2,5,15,30515,137,,,30,4.09,
OR,2019,2,5,16,30516,71,,,27,4.03,
OR,2019,2,5,17,30517,41,,,17,4.73,
OR,2019,2,5,18,30518,39,,,24,3.67,
OR,2019,2,5,19,30519,28,,,25,2.7,
OR,2019,2,5,20,30520,38,,,26,4.21,
OR,2019,2,6,1,30601,201,2.3,16.63,29,4.57,
OR,2019,2,6,2,30602,116,,,28,3.95,
OR,2019,2,6,3,30603,60,,,21,5.01,
OR,2019,2,6,4,30604,156,,,32,4.98,
OR,2019,2,6,5,30605,188,,,30,5.16,
OR,2019,2,6,6,30606,140,,,29,4.1,
OR,2019,2,6,7,30607,76,,,30,4,
OR,2019,2,6,8,30608,109,,,26,3.85,
OR,2019,2,6,9,30609,101,,,31,4.66,
OR,2019,2,6,10,30610,185,,,32,4.97,
OR,2019,2,6,11,30611,146,,,26,5.18,
OR,2019,2,6,12,30612,202,3.5,17.04,31,4.36,
OR,2019,2,6,13,30613,129,,,27,4.19,
OR,2019,2,6,14,30614,87,,,29,3.94,
OR,2019,2,6,15,30615,150,,,30,4.73,
OR,2019,2,6,16,30616,155,,,31,4.61,
