Location,Block,Position,ID,Treatment,row,col,Year,Cut,MSC,DM,Height,Yield,FD,Yield_201,Yield_202,Height_201,Height_202,DM_201,DM_202,MSC_201,MSC_202
ID,10,2,21002,58,46,3,2019,4,NA,NA,NA,2.9,6,2.81,5.52,NA,NA,18.88,20.61,2.3,2.2
ID,10,3,21003,62,46,2,2018,1,2,21.16,NA,3.38,NA,3.54,0.91,NA,NA,21.38,20.86,1.8,1.9
ID,10,3,21003,62,46,2,2018,2,NA,NA,NA,2.18,NA,1.94,2.44,NA,NA,21.83,27.45,2,2.2
ID,10,3,21003,62,46,2,2018,3,NA,NA,NA,2.62,NA,2.29,1.09,NA,NA,NA,NA,NA,NA
ID,10,3,21003,62,46,2,2019,1,2.9,19.1,31.9,5.17,NA,6.82,9.42,28.7,28.7,17.62,17.92,2.3,2.4
ID,10,3,21003,62,46,2,2019,2,NA,NA,NA,4.68,NA,5.85,7.15,18.9,18.9,19.37,19.75,2.5,2.6
ID,10,3,21003,62,46,2,2019,3,NA,NA,NA,4.68,NA,5,5.76,NA,NA,20.1,20.68,3,2.5
ID,10,3,21003,62,46,2,2019,4,NA,NA,NA,3.62,7,2.81,5.52,NA,NA,18.88,20.61,2.3,2.2
ID,10,4,21004,201,46,1,2018,1,1.8,21.38,NA,3.54,NA,3.54,0.91,NA,NA,21.38,20.86,1.8,1.9
ID,10,4,21004,201,46,1,2018,2,2,21.83,NA,1.94,NA,1.94,2.44,NA,NA,21.83,27.45,2,2.2
ID,10,4,21004,201,46,1,2018,3,NA,NA,NA,2.29,NA,2.29,1.09,NA,NA,NA,NA,NA,NA
ID,10,4,21004,201,46,1,2019,1,2.3,17.62,28.7,6.82,NA,6.82,9.42,28.7,28.7,17.62,17.92,2.3,2.4
ID,10,4,21004,201,46,1,2019,2,2.5,19.37,18.9,5.85,NA,5.85,7.15,18.9,18.9,19.37,19.75,2.5,2.6
ID,10,4,21004,201,46,1,2019,3,3,20.1,NA,5,NA,5,5.76,NA,NA,20.1,20.68,3,2.5
ID,10,4,21004,201,46,1,2019,4,2.3,18.88,NA,2.81,6,2.81,5.52,NA,NA,18.88,20.61,2.3,2.2
ID,10,5,21005,95,47,4,2018,1,1.9,21.61,NA,3.57,NA,3.54,0.91,NA,NA,21.38,20.86,1.8,1.9
ID,10,5,21005,95,47,4,2018,2,NA,NA,NA,3,NA,1.94,2.44,NA,NA,21.83,27.45,2,2.2
ID,10,5,21005,95,47,4,2018,3,NA,NA,NA,NA,NA,2.29,1.09,NA,NA,NA,NA,NA,NA
ID,10,5,21005,95,47,4,2019,1,2.4,17.11,28.3,8.82,NA,6.82,9.42,28.7,28.7,17.62,17.92,2.3,2.4
ID,10,5,21005,95,47,4,2019,2,NA,NA,NA,5.01,NA,5.85,7.15,18.9,18.9,19.37,19.75,2.5,2.6
ID,10,5,21005,95,47,4,2019,3,NA,NA,NA,5.35,NA,5,5.76,NA,NA,20.1,20.68,3,2.5
ID,10,5,21005,95,47,4,2019,4,NA,NA,NA,2.75,11,2.81,5.52,NA,NA,18.88,20.61,2.3,2.2
ID,10,6,21006,82,47,3,2018,1,1.7,21.22,NA,3.15,NA,3.54,0.91,NA,NA,21.38,20.86,1.8,1.9
ID,10,6,21006,82,47,3,2018,2,NA,NA,NA,1.31,NA,1.94,2.44,NA,NA,21.83,27.45,2,2.2
ID,10,6,21006,82,47,3,2018,3,NA,NA,NA,1.58,NA,2.29,1.09,NA,NA,NA,NA,NA,NA
ID,10,6,21006,82,47,3,2019,1,2.2,18.95,26.8,6.69,NA,6.82,9.42,28.7,28.7,17.62,17.92,2.3,2.4
ID,10,6,21006,82,47,3,2019,2,NA,NA,NA,5.81,NA,5.85,7.15,18.9,18.9,19.37,19.75,2.5,2.6
ID,10,6,21006,82,47,3,2019,3,NA,NA,NA,4.78,NA,5,5.76,NA,NA,20.1,20.68,3,2.5
ID,10,6,21006,82,47,3,2019,4,NA,NA,NA,3.04,8,2.81,5.52,NA,NA,18.88,20.61,2.3,2.2
ID,10,7,21007,12,47,2,2018,1,2,21.62,NA,NA,NA,3.54,0.91,NA,NA,21.38,20.86,1.8,1.9
ID,10,7,21007,12,47,2,2018,2,NA,NA,NA,NA,NA,1.94,2.44,NA,NA,21.83,27.45,2,2.2
ID,10,7,21007,12,47,2,2018,3,NA,NA,NA,NA,NA,2.29,1.09,NA,NA,NA,NA,NA,NA
ID,10,7,21007,12,47,2,2019,1,2.3,18.06,25.2,NA,NA,6.82,9.42,28.7,28.7,17.62,17.92,2.3,2.4
ID,10,7,21007,12,47,2,2019,2,NA,NA,NA,NA,NA,5.85,7.15,18.9,18.9,19.37,19.75,2.5,2.6
ID,10,7,21007,12,47,2,2019,3,NA,NA,NA,NA,NA,5,5.76,NA,NA,20.1,20.68,3,2.5
ID,10,7,21007,12,47,2,2019,4,NA,NA,NA,NA,6.5,2.81,5.52,NA,NA,18.88,20.61,2.3,2.2
ID,10,8,21008,128,47,1,2018,1,1.3,21.74,NA,3.44,NA,3.54,0.91,NA,NA,21.38,20.86,1.8,1.9
ID,10,8,21008,128,47,1,2018,2,NA,NA,NA,6.01,NA,1.94,2.44,NA,NA,21.83,27.45,2,2.2
ID,10,8,21008,128,47,1,2018,3,NA,NA,NA,1.37,NA,2.29,1.09,NA,NA,NA,NA,NA,NA
ID,10,8,21008,128,47,1,2019,1,2.4,16.76,30.7,7.69,NA,6.82,9.42,28.7,28.7,17.62,17.92,2.3,2.4
ID,10,8,21008,128,47,1,2019,2,NA,NA,NA,7.52,NA,5.85,7.15,18.9,18.9,19.37,19.75,2.5,2.6
ID,10,8,21008,128,47,1,2019,3,NA,NA,NA,4.73,NA,5,5.76,NA,NA,20.1,20.68,3,2.5
ID,10,8,21008,128,47,1,2019,4,NA,NA,NA,3.09,7,2.81,5.52,NA,NA,18.88,20.61,2.3,2.2
ID,10,9,21009,136,48,4,2018,1,1,19.76,NA,3.46,NA,3.54,0.91,NA,NA,21.38,20.86,1.8,1.9
ID,10,9,21009,136,48,4,2018,2,NA,NA,NA,4.04,NA,1.94,2.44,NA,NA,21.83,27.45,2,2.2
ID,10,9,21009,136,48,4,2018,3,NA,NA,NA,2.13,NA,2.29,1.09,NA,NA,NA,NA,NA,NA
ID,10,9,21009,136,48,4,2019,1,2.5,17.52,26.4,8.12,NA,6.82,9.42,28.7,28.7,17.62,17.92,2.3,2.4
ID,10,9,21009,136,48,4,2019,2,NA,NA,NA,4.73,NA,5.85,7.15,18.9,18.9,19.37,19.75,2.5,2.6
ID,10,9,21009,136,48,4,2019,3,NA,NA,NA,5.4,NA,5,5.76,NA,NA,20.1,20.68,3,2.5
ID,10,9,21009,136,48,4,2019,4,NA,NA,NA,2.95,7,2.81,5.52,NA,NA,18.88,20.61,2.3,2.2
ID,10,10,21010,101,48,3,2018,1,1.3,19.64,NA,2.97,NA,3.54,0.91,NA,NA,21.38,20.86,1.8,1.9
ID,10,10,21010,101,48,3,2018,2,NA,NA,NA,2.78,NA,1.94,2.44,NA,NA,21.83,27.45,2,2.2
ID,10,10,21010,101,48,3,2018,3,NA,NA,NA,3.06,NA,2.29,1.09,NA,NA,NA,NA,NA,NA
ID,10,10,21010,101,48,3,2019,1,2.3,17.94,30.7,6.56,NA,6.82,9.42,28.7,28.7,17.62,17.92,2.3,2.4
ID,10,10,21010,101,48,3,2019,2,NA,NA,NA,5.29,NA,5.85,7.15,18.9,18.9,19.37,19.75,2.5,2.6
ID,10,10,21010,101,48,3,2019,3,NA,NA,NA,4.73,NA,5,5.76,NA,NA,20.1,20.68,3,2.5
ID,10,10,21010,101,48,3,2019,4,NA,NA,NA,3.09,7,2.81,5.52,NA,NA,18.88,20.61,2.3,2.2
ID,10,11,21011,98,48,2,2018,1,3.7,20.73,NA,3.73,NA,3.54,0.91,NA,NA,21.38,20.86,1.8,1.9
ID,10,11,21011,98,48,2,2018,2,NA,NA,NA,5.41,NA,1.94,2.44,NA,NA,21.83,27.45,2,2.2
ID,10,11,21011,98,48,2,2018,3,NA,NA,NA,NA,NA,2.29,1.09,NA,NA,NA,NA,NA,NA
ID,10,11,21011,98,48,2,2019,1,2.4,19.57,29.5,8.3,NA,6.82,9.42,28.7,28.7,17.62,17.92,2.3,2.4
ID,10,11,21011,98,48,2,2019,2,NA,NA,NA,5.86,NA,5.85,7.15,18.9,18.9,19.37,19.75,2.5,2.6
ID,10,11,21011,98,48,2,2019,3,NA,NA,NA,4.92,NA,5,5.76,NA,NA,20.1,20.68,3,2.5
ID,10,11,21011,98,48,2,2019,4,NA,NA,NA,4.4,12,2.81,5.52,NA,NA,18.88,20.61,2.3,2.2
ID,10,12,21012,142,48,1,2018,1,1.8,21.9,NA,2.99,NA,3.54,0.91,NA,NA,21.38,20.86,1.8,1.9
ID,10,12,21012,142,48,1,2018,2,NA,NA,NA,4.15,NA,1.94,2.44,NA,NA,21.83,27.45,2,2.2
ID,10,12,21012,142,48,1,2018,3,NA,NA,NA,1.86,NA,2.29,1.09,NA,NA,NA,NA,NA,NA
ID,10,12,21012,142,48,1,2019,1,2.1,16.39,23.6,6.21,NA,6.82,9.42,28.7,28.7,17.62,17.92,2.3,2.4
ID,10,12,21012,142,48,1,2019,2,NA,NA,NA,3.12,NA,5.85,7.15,18.9,18.9,19.37,19.75,2.5,2.6
ID,10,12,21012,142,48,1,2019,3,NA,NA,NA,4.87,NA,5,5.76,NA,NA,20.1,20.68,3,2.5
ID,10,12,21012,142,48,1,2019,4,NA,NA,NA,3.86,6.5,2.81,5.52,NA,NA,18.88,20.61,2.3,2.2
ID,10,13,21013,202,49,4,2018,1,1.9,20.86,NA,0.91,NA,3.54,0.91,NA,NA,21.38,20.86,1.8,1.9
ID,10,13,21013,202,49,4,2018,2,2.2,27.45,NA,2.44,NA,1.94,2.44,NA,NA,21.83,27.45,2,2.2
ID,10,13,21013,202,49,4,2018,3,NA,NA,NA,1.09,NA,2.29,1.09,NA,NA,NA,NA,NA,NA
ID,10,13,21013,202,49,4,2019,1,2.4,17.92,28.7,9.42,NA,6.82,9.42,28.7,28.7,17.62,17.92,2.3,2.4
ID,10,13,21013,202,49,4,2019,2,2.6,19.75,18.9,7.15,NA,5.85,7.15,18.9,18.9,19.37,19.75,2.5,2.6
ID,10,13,21013,202,49,4,2019,3,2.5,20.68,NA,5.76,NA,5,5.76,NA,NA,20.1,20.68,3,2.5
ID,10,13,21013,202,49,4,2019,4,2.2,20.61,NA,5.52,12,2.81,5.52,NA,NA,18.88,20.61,2.3,2.2
ID,10,14,21014,139,49,3,2018,1,2.2,19.9,NA,3.33,NA,3.54,0.91,NA,NA,21.38,20.86,1.8,1.9
ID,10,14,21014,139,49,3,2018,2,NA,NA,NA,3.32,NA,1.94,2.44,NA,NA,21.83,27.45,2,2.2
ID,10,14,21014,139,49,3,2018,3,NA,NA,NA,2.02,NA,2.29,1.09,NA,NA,NA,NA,NA,NA
ID,10,14,21014,139,49,3,2019,1,2.6,16.21,29.5,8.82,NA,6.82,9.42,28.7,28.7,17.62,17.92,2.3,2.4
ID,10,14,21014,139,49,3,2019,2,NA,NA,NA,6.48,NA,5.85,7.15,18.9,18.9,19.37,19.75,2.5,2.6
ID,10,14,21014,139,49,3,2019,3,NA,NA,NA,5.02,NA,5,5.76,NA,NA,20.1,20.68,3,2.5
ID,10,14,21014,139,49,3,2019,4,NA,NA,NA,3.29,7.5,2.81,5.52,NA,NA,18.88,20.61,2.3,2.2
ID,10,15,21015,52,49,2,2018,1,2.5,19.49,NA,3.36,NA,3.54,0.91,NA,NA,21.38,20.86,1.8,1.9
ID,10,15,21015,52,49,2,2018,2,NA,NA,NA,2.35,NA,1.94,2.44,NA,NA,21.83,27.45,2,2.2
ID,10,15,21015,52,49,2,2018,3,NA,NA,NA,1.61,NA,2.29,1.09,NA,NA,NA,NA,NA,NA
ID,10,15,21015,52,49,2,2019,1,2.7,17.22,28,7.56,NA,6.82,9.42,28.7,28.7,17.62,17.92,2.3,2.4
ID,10,15,21015,52,49,2,2019,2,NA,NA,NA,5.39,NA,5.85,7.15,18.9,18.9,19.37,19.75,2.5,2.6
ID,10,15,21015,52,49,2,2019,3,NA,NA,NA,4.73,NA,5,5.76,NA,NA,20.1,20.68,3,2.5
ID,10,15,21015,52,49,2,2019,4,NA,NA,NA,1.06,6,2.81,5.52,NA,NA,18.88,20.61,2.3,2.2
ID,10,16,21016,37,49,1,2018,1,2.4,22.73,NA,4.03,NA,3.54,0.91,NA,NA,21.38,20.86,1.8,1.9
ID,10,16,21016,37,49,1,2018,2,NA,NA,NA,2.78,NA,1.94,2.44,NA,NA,21.83,27.45,2,2.2
ID,10,16,21016,37,49,1,2018,3,NA,NA,NA,NA,NA,2.29,1.09,NA,NA,NA,NA,NA,NA
ID,10,16,21016,37,49,1,2019,1,2.4,17.04,28.7,5.99,NA,6.82,9.42,28.7,28.7,17.62,17.92,2.3,2.4
ID,10,16,21016,37,49,1,2019,2,NA,NA,NA,6.05,NA,5.85,7.15,18.9,18.9,19.37,19.75,2.5,2.6
ID,10,16,21016,37,49,1,2019,3,NA,NA,NA,4.92,NA,5,5.76,NA,NA,20.1,20.68,3,2.5
ID,10,16,21016,37,49,1,2019,4,NA,NA,NA,2.27,6,2.81,5.52,NA,NA,18.88,20.61,2.3,2.2
ID,10,17,21017,77,50,4,2018,1,1.1,21.84,NA,3.66,NA,3.54,0.91,NA,NA,21.38,20.86,1.8,1.9
ID,10,17,21017,77,50,4,2018,2,NA,NA,NA,2.4,NA,1.94,2.44,NA,NA,21.83,27.45,2,2.2
ID,10,17,21017,77,50,4,2018,3,NA,NA,NA,1.47,NA,2.29,1.09,NA,NA,NA,NA,NA,NA
ID,10,17,21017,77,50,4,2019,1,2.4,16.64,27.2,5.43,NA,6.82,9.42,28.7,28.7,17.62,17.92,2.3,2.4
ID,10,17,21017,77,50,4,2019,2,NA,NA,NA,7.14,NA,5.85,7.15,18.9,18.9,19.37,19.75,2.5,2.6
ID,10,17,21017,77,50,4,2019,3,NA,NA,NA,5.02,NA,5,5.76,NA,NA,20.1,20.68,3,2.5
ID,10,17,21017,77,50,4,2019,4,NA,NA,NA,4.88,6,2.81,5.52,NA,NA,18.88,20.61,2.3,2.2
ID,10,18,21018,116,50,3,2018,1,2.4,21.2,NA,3.54,NA,3.54,0.91,NA,NA,21.38,20.86,1.8,1.9
ID,10,18,21018,116,50,3,2018,2,NA,NA,NA,4.15,NA,1.94,2.44,NA,NA,21.83,27.45,2,2.2
ID,10,18,21018,116,50,3,2018,3,NA,NA,NA,1.8,NA,2.29,1.09,NA,NA,NA,NA,NA,NA
ID,10,18,21018,116,50,3,2019,1,2.3,18.72,31.4,6.6,NA,6.82,9.42,28.7,28.7,17.62,17.92,2.3,2.4
ID,10,18,21018,116,50,3,2019,2,NA,NA,NA,7.19,NA,5.85,7.15,18.9,18.9,19.37,19.75,2.5,2.6
ID,10,18,21018,116,50,3,2019,3,NA,NA,NA,4.92,NA,5,5.76,NA,NA,20.1,20.68,3,2.5
ID,10,18,21018,116,50,3,2019,4,NA,NA,NA,3.09,7,2.81,5.52,NA,NA,18.88,20.61,2.3,2.2
ID,10,19,21019,13,50,2,2018,1,2.2,21.93,NA,3.5,NA,3.54,0.91,NA,NA,21.38,20.86,1.8,1.9
ID,10,19,21019,13,50,2,2018,2,NA,NA,NA,4.7,NA,1.94,2.44,NA,NA,21.83,27.45,2,2.2
ID,10,19,21019,13,50,2,2018,3,NA,NA,NA,NA,NA,2.29,1.09,NA,NA,NA,NA,NA,NA
ID,10,19,21019,13,50,2,2019,1,2.4,17.24,27.2,8.21,NA,6.82,9.42,28.7,28.7,17.62,17.92,2.3,2.4
ID,10,19,21019,13,50,2,2019,2,NA,NA,NA,6.48,NA,5.85,7.15,18.9,18.9,19.37,19.75,2.5,2.6
ID,10,19,21019,13,50,2,2019,3,NA,NA,NA,5.02,NA,5,5.76,NA,NA,20.1,20.68,3,2.5
ID,10,19,21019,13,50,2,2019,4,NA,NA,NA,3.09,7,2.81,5.52,NA,NA,18.88,20.61,2.3,2.2
ID,10,20,21020,124,50,1,2018,1,2.1,21.7,NA,3.28,NA,3.54,0.91,NA,NA,21.38,20.86,1.8,1.9
ID,10,20,21020,124,50,1,2018,2,NA,NA,NA,6.39,NA,1.94,2.44,NA,NA,21.83,27.45,2,2.2
ID,10,20,21020,124,50,1,2018,3,NA,NA,NA,NA,NA,2.29,1.09,NA,NA,NA,NA,NA,NA
ID,10,20,21020,124,50,1,2019,1,2.4,14.85,23.4,6.91,NA,6.82,9.42,28.7,28.7,17.62,17.92,2.3,2.4
ID,10,20,21020,124,50,1,2019,2,NA,NA,NA,6.24,NA,5.85,7.15,18.9,18.9,19.37,19.75,2.5,2.6
ID,10,20,21020,124,50,1,2019,3,NA,NA,NA,4.97,NA,5,5.76,NA,NA,20.1,20.68,3,2.5
ID,10,20,21020,124,50,1,2019,4,NA,NA,NA,3.67,6.5,2.81,5.52,NA,NA,18.88,20.61,2.3,2.2
ID,11,1,21101,189,51,4,2018,1,1.8,20.43,NA,3.57,NA,3.15,1.28,NA,NA,22.28,19.55,2.2,2.7
ID,11,1,21101,189,51,4,2018,2,NA,NA,NA,2.73,NA,4.04,2.77,NA,NA,22.93,23.13,2.2,1.9
ID,11,1,21101,189,51,4,2018,3,NA,NA,NA,3.17,NA,1.91,1.8,NA,NA,NA,NA,NA,NA
ID,11,1,21101,189,51,4,2019,1,2.9,20.29,31.6,9.12,NA,5.86,7.6,25.6,30.4,19.57,19.44,2.7,2.5
ID,11,1,21101,189,51,4,2019,2,NA,NA,NA,7.33,NA,6.95,6.8,18.1,20.1,19.95,20.27,2.2,2.6
ID,11,1,21101,189,51,4,2019,3,NA,NA,NA,4.78,NA,4.9,5.21,NA,NA,20.09,21.44,3,3.2
ID,11,1,21101,189,51,4,2019,4,NA,NA,NA,3.77,8,3.43,4.55,NA,NA,20.99,20.48,3.2,2.8
ID,11,2,21102,17,51,3,2018,1,2.2,21.97,NA,3.47,NA,3.15,1.28,NA,NA,22.28,19.55,2.2,2.7
ID,11,2,21102,17,51,3,2018,2,NA,NA,NA,1.15,NA,4.04,2.77,NA,NA,22.93,23.13,2.2,1.9
ID,11,2,21102,17,51,3,2018,3,NA,NA,NA,2.51,NA,1.91,1.8,NA,NA,NA,NA,NA,NA
ID,11,2,21102,17,51,3,2019,1,2.1,19.15,28.1,6.6,NA,5.86,7.6,25.6,30.4,19.57,19.44,2.7,2.5
ID,11,2,21102,17,51,3,2019,2,NA,NA,NA,5.39,NA,6.95,6.8,18.1,20.1,19.95,20.27,2.2,2.6
ID,11,2,21102,17,51,3,2019,3,NA,NA,NA,4.82,NA,4.9,5.21,NA,NA,20.09,21.44,3,3.2
ID,11,2,21102,17,51,3,2019,4,NA,NA,NA,2.46,7,3.43,4.55,NA,NA,20.99,20.48,3.2,2.8
ID,11,3,21103,197,51,2,2018,1,2.5,20,NA,3.15,NA,3.15,1.28,NA,NA,22.28,19.55,2.2,2.7
ID,11,3,21103,197,51,2,2018,2,NA,NA,NA,2.4,NA,4.04,2.77,NA,NA,22.93,23.13,2.2,1.9
ID,11,3,21103,197,51,2,2018,3,NA,NA,NA,2.68,NA,1.91,1.8,NA,NA,NA,NA,NA,NA
ID,11,3,21103,197,51,2,2019,1,2.7,20.29,30.2,7.99,NA,5.86,7.6,25.6,30.4,19.57,19.44,2.7,2.5
ID,11,3,21103,197,51,2,2019,2,NA,NA,NA,6.9,NA,6.95,6.8,18.1,20.1,19.95,20.27,2.2,2.6
ID,11,3,21103,197,51,2,2019,3,NA,NA,NA,4.92,NA,4.9,5.21,NA,NA,20.09,21.44,3,3.2
ID,11,3,21103,197,51,2,2019,4,NA,NA,NA,3.58,11,3.43,4.55,NA,NA,20.99,20.48,3.2,2.8
ID,11,4,21104,201,51,1,2018,1,2.2,22.28,NA,3.15,NA,3.15,1.28,NA,NA,22.28,19.55,2.2,2.7
ID,11,4,21104,201,51,1,2018,2,2.2,22.93,NA,4.04,NA,4.04,2.77,NA,NA,22.93,23.13,2.2,1.9
ID,11,4,21104,201,51,1,2018,3,NA,NA,NA,1.91,NA,1.91,1.8,NA,NA,NA,NA,NA,NA
ID,11,4,21104,201,51,1,2019,1,2.7,19.57,25.6,5.86,NA,5.86,7.6,25.6,30.4,19.57,19.44,2.7,2.5
ID,11,4,21104,201,51,1,2019,2,2.2,19.95,18.1,6.95,NA,6.95,6.8,18.1,20.1,19.95,20.27,2.2,2.6
ID,11,4,21104,201,51,1,2019,3,3,20.09,NA,4.9,NA,4.9,5.21,NA,NA,20.09,21.44,3,3.2
ID,11,4,21104,201,51,1,2019,4,3.2,20.99,NA,3.43,6,3.43,4.55,NA,NA,20.99,20.48,3.2,2.8
ID,11,5,21105,156,52,4,2018,1,3.4,20.17,NA,3.43,NA,3.15,1.28,NA,NA,22.28,19.55,2.2,2.7
ID,11,5,21105,156,52,4,2018,2,NA,NA,NA,4.26,NA,4.04,2.77,NA,NA,22.93,23.13,2.2,1.9
ID,11,5,21105,156,52,4,2018,3,NA,NA,NA,3.77,NA,1.91,1.8,NA,NA,NA,NA,NA,NA
ID,11,5,21105,156,52,4,2019,1,2.7,18.3,31.6,6.38,NA,5.86,7.6,25.6,30.4,19.57,19.44,2.7,2.5
ID,11,5,21105,156,52,4,2019,2,NA,NA,NA,6.81,NA,6.95,6.8,18.1,20.1,19.95,20.27,2.2,2.6
ID,11,5,21105,156,52,4,2019,3,NA,NA,NA,5.06,NA,4.9,5.21,NA,NA,20.09,21.44,3,3.2
ID,11,5,21105,156,52,4,2019,4,NA,NA,NA,4.25,13,3.43,4.55,NA,NA,20.99,20.48,3.2,2.8
ID,11,6,21106,25,52,3,2018,1,2.4,22.19,NA,3.71,NA,3.15,1.28,NA,NA,22.28,19.55,2.2,2.7
ID,11,6,21106,25,52,3,2018,2,NA,NA,NA,1.97,NA,4.04,2.77,NA,NA,22.93,23.13,2.2,1.9
ID,11,6,21106,25,52,3,2018,3,NA,NA,NA,1.79,NA,1.91,1.8,NA,NA,NA,NA,NA,NA
ID,11,6,21106,25,52,3,2019,1,2.2,19.28,26.7,4.73,NA,5.86,7.6,25.6,30.4,19.57,19.44,2.7,2.5
ID,11,6,21106,25,52,3,2019,2,NA,NA,NA,5.96,NA,6.95,6.8,18.1,20.1,19.95,20.27,2.2,2.6
ID,11,6,21106,25,52,3,2019,3,NA,NA,NA,4.59,NA,4.9,5.21,NA,NA,20.09,21.44,3,3.2
ID,11,6,21106,25,52,3,2019,4,NA,NA,NA,3.82,15,3.43,4.55,NA,NA,20.99,20.48,3.2,2.8
ID,11,7,21107,173,52,2,2018,1,2.3,18.5,NA,3.14,NA,3.15,1.28,NA,NA,22.28,19.55,2.2,2.7
ID,11,7,21107,173,52,2,2018,2,NA,NA,NA,3.82,NA,4.04,2.77,NA,NA,22.93,23.13,2.2,1.9
ID,11,7,21107,173,52,2,2018,3,NA,NA,NA,3.17,NA,1.91,1.8,NA,NA,NA,NA,NA,NA
ID,11,7,21107,173,52,2,2019,1,2.4,17.64,31.6,8.73,NA,5.86,7.6,25.6,30.4,19.57,19.44,2.7,2.5
ID,11,7,21107,173,52,2,2019,2,NA,NA,NA,7.47,NA,6.95,6.8,18.1,20.1,19.95,20.27,2.2,2.6
ID,11,7,21107,173,52,2,2019,3,NA,NA,NA,4.87,NA,4.9,5.21,NA,NA,20.09,21.44,3,3.2
ID,11,7,21107,173,52,2,2019,4,NA,NA,NA,4.25,12,3.43,4.55,NA,NA,20.99,20.48,3.2,2.8
ID,11,8,21108,84,52,1,2018,1,1.9,22.32,NA,3.4,NA,3.15,1.28,NA,NA,22.28,19.55,2.2,2.7
ID,11,8,21108,84,52,1,2018,2,NA,NA,NA,3.1,NA,4.04,2.77,NA,NA,22.93,23.13,2.2,1.9
ID,11,8,21108,84,52,1,2018,3,NA,NA,NA,2.62,NA,1.91,1.8,NA,NA,NA,NA,NA,NA
ID,11,8,21108,84,52,1,2019,1,2.1,18.79,28.3,8.03,NA,5.86,7.6,25.6,30.4,19.57,19.44,2.7,2.5
ID,11,8,21108,84,52,1,2019,2,NA,NA,NA,6.95,NA,6.95,6.8,18.1,20.1,19.95,20.27,2.2,2.6
ID,11,8,21108,84,52,1,2019,3,NA,NA,NA,4.35,NA,4.9,5.21,NA,NA,20.09,21.44,3,3.2
ID,11,8,21108,84,52,1,2019,4,NA,NA,NA,3.77,7,3.43,4.55,NA,NA,20.99,20.48,3.2,2.8
ID,11,9,21109,202,53,4,2018,1,2.7,19.55,NA,1.28,NA,3.15,1.28,NA,NA,22.28,19.55,2.2,2.7
ID,11,9,21109,202,53,4,2018,2,1.9,23.13,NA,2.77,NA,4.04,2.77,NA,NA,22.93,23.13,2.2,1.9
ID,11,9,21109,202,53,4,2018,3,NA,NA,NA,1.8,NA,1.91,1.8,NA,NA,NA,NA,NA,NA
ID,11,9,21109,202,53,4,2019,1,2.5,19.44,30.4,7.6,NA,5.86,7.6,25.6,30.4,19.57,19.44,2.7,2.5
ID,11,9,21109,202,53,4,2019,2,2.6,20.27,20.1,6.8,NA,6.95,6.8,18.1,20.1,19.95,20.27,2.2,2.6
ID,11,9,21109,202,53,4,2019,3,3.2,21.44,NA,5.21,NA,4.9,5.21,NA,NA,20.09,21.44,3,3.2
ID,11,9,21109,202,53,4,2019,4,2.8,20.48,NA,4.55,14,3.43,4.55,NA,NA,20.99,20.48,3.2,2.8
ID,11,10,21110,94,53,3,2018,1,2.4,21.05,NA,3.23,NA,3.15,1.28,NA,NA,22.28,19.55,2.2,2.7
ID,11,10,21110,94,53,3,2018,2,NA,NA,NA,1.86,NA,4.04,2.77,NA,NA,22.93,23.13,2.2,1.9
ID,11,10,21110,94,53,3,2018,3,NA,NA,NA,1.64,NA,1.91,1.8,NA,NA,NA,NA,NA,NA
ID,11,10,21110,94,53,3,2019,1,2.7,21.06,26.5,8.86,NA,5.86,7.6,25.6,30.4,19.57,19.44,2.7,2.5
ID,11,10,21110,94,53,3,2019,2,NA,NA,NA,6.1,NA,6.95,6.8,18.1,20.1,19.95,20.27,2.2,2.6
ID,11,10,21110,94,53,3,2019,3,NA,NA,NA,4.39,NA,4.9,5.21,NA,NA,20.09,21.44,3,3.2
ID,11,10,21110,94,53,3,2019,4,NA,NA,NA,3.77,6.5,3.43,4.55,NA,NA,20.99,20.48,3.2,2.8
ID,11,11,21111,146,53,2,2018,1,2.1,19.89,NA,3.43,NA,3.15,1.28,NA,NA,22.28,19.55,2.2,2.7
ID,11,11,21111,146,53,2,2018,2,NA,NA,NA,4.48,NA,4.04,2.77,NA,NA,22.93,23.13,2.2,1.9
ID,11,11,21111,146,53,2,2018,3,NA,NA,NA,4.15,NA,1.91,1.8,NA,NA,NA,NA,NA,NA
ID,11,11,21111,146,53,2,2019,1,2.5,19.48,32,7.43,NA,5.86,7.6,25.6,30.4,19.57,19.44,2.7,2.5
ID,11,11,21111,146,53,2,2019,2,NA,NA,NA,6.57,NA,6.95,6.8,18.1,20.1,19.95,20.27,2.2,2.6
ID,11,11,21111,146,53,2,2019,3,NA,NA,NA,5.21,NA,4.9,5.21,NA,NA,20.09,21.44,3,3.2
ID,11,11,21111,146,53,2,2019,4,NA,NA,NA,3.24,11,3.43,4.55,NA,NA,20.99,20.48,3.2,2.8
ID,11,12,21112,18,53,1,2018,1,1.8,19.59,NA,2.82,NA,3.15,1.28,NA,NA,22.28,19.55,2.2,2.7
ID,11,12,21112,18,53,1,2018,2,NA,NA,NA,2.78,NA,4.04,2.77,NA,NA,22.93,23.13,2.2,1.9
ID,11,12,21112,18,53,1,2018,3,NA,NA,NA,2.24,NA,1.91,1.8,NA,NA,NA,NA,NA,NA
