Location,Year,Cut,Block,Position,ID,Treatment,MSC,DM,Height,Yield,FD,Yield_201,Yield_202,Height_201,Height_202,DM_201,DM_202,MSC_201,MSC_202
OR,2019,4,3,4,30304,37,,,16,2.26,,2.75,3.7,20,23,19.62,19.07,2,2.2
OR,2019,4,3,5,30305,189,,,25,2.45,,2.75,3.7,20,23,19.62,19.07,2,2.2
OR,2019,4,3,6,30306,84,,,21,2.63,,2.75,3.7,20,23,19.62,19.07,2,2.2
OR,2019,4,3,7,30307,133,,,18,2.88,,2.75,3.7,20,23,19.62,19.07,2,2.2
OR,2019,4,3,8,30308,187,,,27,3.36,,2.75,3.7,20,23,19.62,19.07,2,2.2
OR,2019,4,3,9,30309,202,2.2,19.07,23,3.7,,2.75,3.7,20,23,19.62,19.07,2,2.2
OR,2019,4,3,10,30310,110,,,29,2.71,,2.75,3.7,20,23,19.62,19.07,2,2.2
OR,2019,4,3,11,30311,144,2,18.98,21,3.07,,2.75,3.7,20,23,19.62,19.07,2,2.2
OR,2019,4,3,12,30312,79,,,15,2.49,,2.75,3.7,20,23,19.62,19.07,2,2.2
OR,2019,4,3,13,30313,195,,,21,2.8,,2.75,3.7,20,23,19.62,19.07,2,2.2
OR,2019,4,3,14,30314,77,,,18,2.49,,2.75,3.7,20,23,19.62,19.07,2,2.2
OR,2019,4,3,15,30315,54,,,30,3.39,,2.75,3.7,20,23,19.62,19.07,2,2.2
OR,2019,4,3,16,30316,161,,,22,2.73,,2.75,3.7,20,23,19.62,19.07,2,2.2
OR,2019,4,3,17,30317,104,2,19.83,24,3.58,,2.75,3.7,20,23,19.62,19.07,2,2.2
OR,2019,4,3,18,30318,177,,,22,3,,2.75,3.7,20,23,19.62,19.07,2,2.2
OR,2019,4,3,19,30319,4,,,18,2.73,,2.75,3.7,20,23,19.62,19.07,2,2.2
OR,2019,4,3,20,30320,201,2,19.62,20,2.75,,2.75,3.7,20,23,19.62,19.07,2,2.2
OR,2019,4,4,1,30401,108,,,25,3.77,,3.11,3.95,19,23,19.97,19.14,2,2
OR,2019,4,4,2,30402,197,,,26,3.19,,3.11,3.95,19,23,19.97,19.14,2,2
OR,2019,4,4,3,30403,100,,,15,2.71,,3.11,3.95,19,23,19.97,19.14,2,2
OR,2019,4,4,4,30404,49,,,17,2.24,,3.11,3.95,19,23,19.97,19.14,2,2
OR,2019,4,4,5,30405,15,,,21,3.64,,3.11,3.95,19,23,19.97,19.14,2,2
OR,2019,4,4,6,30406,201,2,19.97,19,3.11,,3.11,3.95,19,23,19.97,19.14,2,2
OR,2019,4,4,7,30407,13,,,17,3.21,,3.11,3.95,19,23,19.97,19.14,2,2
OR,2019,4,4,8,30408,63,,,17,2.19,,3.11,3.95,19,23,19.97,19.14,2,2
OR,2019,4,4,9,30409,191,,,25,3.69,,3.11,3.95,19,23,19.97,19.14,2,2
OR,2019,4,4,10,30410,44,2.1,20.72,24,3.19,,3.11,3.95,19,23,19.97,19.14,2,2
OR,2019,4,4,11,30411,102,,,27,3.6,,3.11,3.95,19,23,19.97,19.14,2,2
OR,2019,4,4,12,30412,115,,,19,2.93,,3.11,3.95,19,23,19.97,19.14,2,2
OR,2019,4,4,13,30413,202,2,19.14,23,3.95,,3.11,3.95,19,23,19.97,19.14,2,2
OR,2019,4,4,14,30414,112,2.1,20.48,17,2.95,,3.11,3.95,19,23,19.97,19.14,2,2
OR,2019,4,4,15,30415,131,,,28,2.93,,3.11,3.95,19,23,19.97,19.14,2,2
OR,2019,4,4,16,30416,85,,,11,1.89,,3.11,3.95,19,23,19.97,19.14,2,2
OR,2019,4,4,17,30417,126,,,15,2.62,,3.11,3.95,19,23,19.97,19.14,2,2
OR,2019,4,4,18,30418,67,,,24,3.21,,3.11,3.95,19,23,19.97,19.14,2,2
OR,2019,4,4,19,30419,47,,,20,3.25,,3.11,3.95,19,23,19.97,19.14,2,2
OR,2019,4,4,20,30420,182,,,24,3.25,,3.11,3.95,19,23,19.97,19.14,2,2
OR,2019,4,5,1,30501,75,,,12,2.28,,3.52,3.68,19,26,20.62,19.75,2.6,3.2
OR,2019,4,5,2,30502,171,,,24,3.1,,3.52,3.68,19,26,20.62,19.75,2.6,3.2
OR,2019,4,5,3,30503,154,,,20,3.71,,3.52,3.68,19,26,20.62,19.75,2.6,3.2
OR,2019,4,5,4,30504,119,,,19,3,,3.52,3.68,19,26,20.62,19.75,2.6,3.2
OR,2019,4,5,5,30505,201,2.6,20.62,19,3.52,,3.52,3.68,19,26,20.62,19.75,2.6,3.2
OR,2019,4,5,6,30506,17,,,19,2.52,,3.52,3.68,19,26,20.62,19.75,2.6,3.2
OR,2019,4,5,7,30507,22,,,18,2.76,,3.52,3.68,19,26,20.62,19.75,2.6,3.2
OR,2019,4,5,8,30508,202,3.2,19.75,26,3.68,,3.52,3.68,19,26,20.62,19.75,2.6,3.2
OR,2019,4,5,9,30509,82,,,20,2.88,,3.52,3.68,19,26,20.62,19.75,2.6,3.2
OR,2019,4,5,10,30510,50,,,18,2.49,,3.52,3.68,19,26,20.62,19.75,2.6,3.2
OR,2019,4,5,11,30511,134,,,19,2.91,,3.52,3.68,19,26,20.62,19.75,2.6,3.2
OR,2019,4,5,12,30512,62,,,21,3.26,,3.52,3.68,19,26,20.62,19.75,2.6,3.2
OR,2019,4,5,13,30513,29,,,7,1.63,,3.52,3.68,19,26,20.62,19.75,2.6,3.2
OR,2019,4,5,14,30514,122,,,19,3.41,,3.52,3.68,19,26,20.62,19.75,2.6,3.2
OR,2019,4,5,15,30515,137,,,16,2.69,,3.52,3.68,19,26,20.62,19.75,2.6,3.2
OR,2019,4,5,16,30516,71,,,17,2.71,,3.52,3.68,19,26,20.62,19.75,2.6,3.2
OR,2019,4,5,17,30517,41,,,19,3.38,,3.52,3.68,19,26,20.62,19.75,2.6,3.2
OR,2019,4,5,18,30518,39,,,12,1.98,,3.52,3.68,19,26,20.62,19.75,2.6,3.2
OR,2019,4,5,19,30519,28,,,6,1.63,,3.52,3.68,19,26,20.62,19.75,2.6,3.2
OR,2019,4,5,20,30520,38,,,17,2.41,,3.52,3.68,19,26,20.62,19.75,2.6,3.2
OR,2019,4,6,1,30601,201,2.1,20.92,18,2.24,,2.24,3.64,18,25,20.92,20.29,2.1,2.7
OR,2019,4,6,2,30602,116,,,17,2.71,,2.24,3.64,18,25,20.92,20.29,2.1,2.7
OR,2019,4,6,3,30603,60,,,23,2.76,,2.24,3.64,18,25,20.92,20.29,2.1,2.7
OR,2019,4,6,4,30604,156,,,25,4.27,,2.24,3.64,18,25,20.92,20.29,2.1,2.7
OR,2019,4,6,5,30605,188,,,23,3.19,,2.24,3.64,18,25,20.92,20.29,2.1,2.7
OR,2019,4,6,6,30606,140,,,17,2.78,,2.24,3.64,18,25,20.92,20.29,2.1,2.7
OR,2019,4,6,7,30607,76,,,14,1.93,,2.24,3.64,18,25,20.92,20.29,2.1,2.7
OR,2019,4,6,8,30608,109,,,18,2.49,,2.24,3.64,18,25,20.92,20.29,2.1,2.7
OR,2019,4,6,9,30609,101,,,18,2.93,,2.24,3.64,18,25,20.92,20.29,2.1,2.7
OR,2019,4,6,10,30610,185,,,21,3.9,,2.24,3.64,18,25,20.92,20.29,2.1,2.7
OR,2019,4,6,11,30611,146,,,26,3.75,,2.24,3.64,18,25,20.92,20.29,2.1,2.7
OR,2019,4,6,12,30612,202,2.7,20.29,25,3.64,,2.24,3.64,18,25,20.92,20.29,2.1,2.7
OR,2019,4,6,13,30613,129,,,17,2.76,,2.24,3.64,18,25,20.92,20.29,2.1,2.7
OR,2019,4,6,14,30614,87,,,25,2.71,,2.24,3.64,18,25,20.92,20.29,2.1,2.7
OR,2019,4,6,15,30615,150,,,21,3.26,,2.24,3.64,18,25,20.92,20.29,2.1,2.7
OR,2019,4,6,16,30616,155,,,26,3.84,,2.24,3.64,18,25,20.92,20.29,2.1,2.7
OR,2019,4,6,17,30617,98,,,25,3.06,,2.24,3.64,18,25,20.92,20.29,2.1,2.7
OR,2019,4,6,18,30618,3,,,29,3.21,,2.24,3.64,18,25,20.92,20.29,2.1,2.7
OR,2019,4,6,19,30619,88,,,14,2.39,,2.24,3.64,18,25,20.92,20.29,2.1,2.7
OR,2019,4,6,20,30620,69,,,29,3.32,,2.24,3.64,18,25,20.92,20.29,2.1,2.7
OR,2019,4,7,1,30701,149,,,19,2.75,,2.81,4.25,18,25,20.04,19.67,2.1,2.5
OR,2019,4,7,2,30702,165,,,26,3.95,,2.81,4.25,18,25,20.04,19.67,2.1,2.5
OR,2019,4,7,3,30703,138,,,17,2.47,,2.81,4.25,18,25,20.04,19.67,2.1,2.5
OR,2019,4,7,4,30704,201,2.1,20.04,18,2.81,,2.81,4.25,18,25,20.04,19.67,2.1,2.5
OR,2019,4,7,5,30705,31,,,16,2.43,,2.81,4.25,18,25,20.04,19.67,2.1,2.5
OR,2019,4,7,6,30706,152,,,13,2.36,,2.81,4.25,18,25,20.04,19.67,2.1,2.5
OR,2019,4,7,7,30707,70,,,28,3.26,,2.81,4.25,18,25,20.04,19.67,2.1,2.5
OR,2019,4,7,8,30708,151,,,24,3.73,,2.81,4.25,18,25,20.04,19.67,2.1,2.5
OR,2019,4,7,9,30709,142,,,8,1.65,,2.81,4.25,18,25,20.04,19.67,2.1,2.5
OR,2019,4,7,10,30710,117,,,19,2.88,,2.81,4.25,18,25,20.04,19.67,2.1,2.5
OR,2019,4,7,11,30711,111,,,20,3.21,,2.81,4.25,18,25,20.04,19.67,2.1,2.5
OR,2019,4,7,12,30712,166,,,24,3.84,,2.81,4.25,18,25,20.04,19.67,2.1,2.5
OR,2019,4,7,13,30713,186,,,24,3.6,,2.81,4.25,18,25,20.04,19.67,2.1,2.5
OR,2019,4,7,14,30714,24,,,15,2.71,,2.81,4.25,18,25,20.04,19.67,2.1,2.5
OR,2019,4,7,15,30715,143,,,18,3.47,,2.81,4.25,18,25,20.04,19.67,2.1,2.5
OR,2019,4,7,16,30716,168,,,26,3.71,,2.81,4.25,18,25,20.04,19.67,2.1,2.5
OR,2019,4,7,17,30717,132,,,15,2.62,,2.81,4.25,18,25,20.04,19.67,2.1,2.5
OR,2019,4,7,18,30718,174,,,20,4.4,,2.81,4.25,18,25,20.04,19.67,2.1,2.5
OR,2019,4,7,19,30719,202,2.5,19.67,25,4.25,,2.81,4.25,18,25,20.04,19.67,2.1,2.5
OR,2019,4,7,20,30720,20,,,19,3.19,,2.81,4.25,18,25,20.04,19.67,2.1,2.5
OR,2019,4,8,1,30801,58,,,16,3.62,,3.23,3.15,20,22,18.66,20.06,2,3.1
OR,2019,4,8,2,30802,66,,,31,3,,3.23,3.15,20,22,18.66,20.06,2,3.1
OR,2019,4,8,3,30803,36,,,17,2.56,,3.23,3.15,20,22,18.66,20.06,2,3.1
OR,2019,4,8,4,30804,19,,,18,1.87,,3.23,3.15,20,22,18.66,20.06,2,3.1
OR,2019,4,8,5,30805,169,,,24,4.3,,3.23,3.15,20,22,18.66,20.06,2,3.1
OR,2019,4,8,6,30806,118,,,23,2.93,,3.23,3.15,20,22,18.66,20.06,2,3.1
OR,2019,4,8,7,30807,201,2,18.66,20,3.23,,3.23,3.15,20,22,18.66,20.06,2,3.1
OR,2019,4,8,8,30808,91,,,23,3.84,,3.23,3.15,20,22,18.66,20.06,2,3.1
OR,2019,4,8,9,30809,105,,,21,3.67,,3.23,3.15,20,22,18.66,20.06,2,3.1
OR,2019,4,8,10,30810,72,,,27,2.5,,3.23,3.15,20,22,18.66,20.06,2,3.1
OR,2019,4,8,11,30811,158,,,24,4.03,,3.23,3.15,20,22,18.66,20.06,2,3.1
OR,2019,4,8,12,30812,141,,,32,2.69,,3.23,3.15,20,22,18.66,20.06,2,3.1
OR,2019,4,8,13,30813,135,,,17,3.38,,3.23,3.15,20,22,18.66,20.06,2,3.1
OR,2019,4,8,14,30814,162,,,25,3.78,,3.23,3.15,20,22,18.66,20.06,2,3.1
OR,2019,4,8,15,30815,57,,,13,2.34,,3.23,3.15,20,22,18.66,20.06,2,3.1
OR,2019,4,8,16,30816,12,,,6,1.08,,3.23,3.15,20,22,18.66,20.06,2,3.1
OR,2019,4,8,17,30817,56,,,31,3.1,,3.23,3.15,20,22,18.66,20.06,2,3.1
OR,2019,4,8,18,30818,202,3.1,20.06,22,3.15,,3.23,3.15,20,22,18.66,20.06,2,3.1
OR,2019,4,8,19,30819,61,3.2,21.17,25,2.89,,3.23,3.15,20,22,18.66,20.06,2,3.1
OR,2019,4,8,20,30820,184,,,23,2.84,,3.23,3.15,20,22,18.66,20.06,2,3.1
OR,2019,4,9,1,30901,96,,,19,3.41,,2.87,3.34,19,24,20.11,18.12,2.5,2.7
OR,2019,4,9,2,30902,114,,,24,3.25,,2.87,3.34,19,24,20.11,18.12,2.5,2.7
OR,2019,4,9,3,30903,64,,,24,2.65,,2.87,3.34,19,24,20.11,18.12,2.5,2.7
OR,2019,4,9,4,30904,164,,,18,3.34,,2.87,3.34,19,24,20.11,18.12,2.5,2.7
OR,2019,4,9,5,30905,196,,,25,3.64,,2.87,3.34,19,24,20.11,18.12,2.5,2.7
OR,2019,4,9,6,30906,68,,,16,2.02,,2.87,3.34,19,24,20.11,18.12,2.5,2.7
OR,2019,4,9,7,30907,202,2.7,18.12,24,3.34,,2.87,3.34,19,24,20.11,18.12,2.5,2.7
OR,2019,4,9,8,30908,30,,,19,2.84,,2.87,3.34,19,24,20.11,18.12,2.5,2.7
OR,2019,4,9,9,30909,170,,,24,3.9,,2.87,3.34,19,24,20.11,18.12,2.5,2.7
OR,2019,4,9,10,30910,120,,,19,3.21,,2.87,3.34,19,24,20.11,18.12,2.5,2.7
OR,2019,4,9,11,30911,16,,,13,2.37,,2.87,3.34,19,24,20.11,18.12,2.5,2.7
OR,2019,4,9,12,30912,86,,,21,2.63,,2.87,3.34,19,24,20.11,18.12,2.5,2.7
OR,2019,4,9,13,30913,33,,,13,2.19,,2.87,3.34,19,24,20.11,18.12,2.5,2.7
OR,2019,4,9,14,30914,8,,,14,2.45,,2.87,3.34,19,24,20.11,18.12,2.5,2.7
OR,2019,4,9,15,30915,23,,,18,2.71,,2.87,3.34,19,24,20.11,18.12,2.5,2.7
OR,2019,4,9,16,30916,201,2.5,20.11,19,2.87,,2.87,3.34,19,24,20.11,18.12,2.5,2.7
OR,2019,4,9,17,30917,128,,,16,2.56,,2.87,3.34,19,24,20.11,18.12,2.5,2.7
OR,2019,4,9,18,30918,194,,,26,3.56,,2.87,3.34,19,24,20.11,18.12,2.5,2.7
OR,2019,4,9,19,30919,52,,,9,1.8,,2.87,3.34,19,24,20.11,18.12,2.5,2.7
OR,2019,4,9,20,30920,73,,,29,2.47,,2.87,3.34,19,24,20.11,18.12,2.5,2.7
OR,2019,4,10,1,31001,148,,,20,2.02,,2.71,2.3,21,24,20.59,19.35,2.4,2
OR,2019,4,10,2,31002,157,,,23,2.97,,2.71,2.3,21,24,20.59,19.35,2.4,2
OR,2019,4,10,3,31003,80,,,24,3.45,,2.71,2.3,21,24,20.59,19.35,2.4,2
OR,2019,4,10,4,31004,6,,,29,2.63,,2.71,2.3,21,24,20.59,19.35,2.4,2
OR,2019,4,10,5,31005,93,,,18,2.86,,2.71,2.3,21,24,20.59,19.35,2.4,2
OR,2019,4,10,6,31006,45,,,18,2.02,,2.71,2.3,21,24,20.59,19.35,2.4,2
OR,2019,4,10,7,31007,83,,,20,3.77,,2.71,2.3,21,24,20.59,19.35,2.4,2
OR,2019,4,10,8,31008,147,,,26,2.88,,2.71,2.3,21,24,20.59,19.35,2.4,2
OR,2019,4,10,9,31009,125,,,11,2.19,,2.71,2.3,21,24,20.59,19.35,2.4,2
OR,2019,4,10,10,31010,202,2,19.35,24,2.3,,2.71,2.3,21,24,20.59,19.35,2.4,2
OR,2019,4,10,11,31011,172,,,20,3.8,,2.71,2.3,21,24,20.59,19.35,2.4,2
OR,2019,4,10,12,31012,106,,,23,3.36,,2.71,2.3,21,24,20.59,19.35,2.4,2
OR,2019,4,10,13,31013,89,,,25,2.93,,2.71,2.3,21,24,20.59,19.35,2.4,2
OR,2019,4,10,14,31014,127,,,19,2.84,,2.71,2.3,21,24,20.59,19.35,2.4,2
OR,2019,4,10,15,31015,107,,,27,3.75,,2.71,2.3,21,24,20.59,19.35,2.4,2
OR,2019,4,10,16,31016,103,,,22,2.54,,2.71,2.3,21,24,20.59,19.35,2.4,2
OR,2019,4,10,17,31017,201,2.4,20.59,21,2.71,,2.71,2.3,21,24,20.59,19.35,2.4,2
OR,2019,4,10,18,31018,7,,,16,2,,2.71,2.3,21,24,20.59,19.35,2.4,2
OR,2019,4,10,19,31019,32,,,19,2.24,,2.71,2.3,21,24,20.59,19.35,2.4,2
OR,2019,4,10,20,31020,175,,,22,3.23,,2.71,2.3,21,24,20.59,19.35,2.4,2
OR,2019,4,11,1,31101,2,,,28,3.25,,2.4,3.29,18,24,21.17,20.26,2.2,2.5
OR,2019,4,11,2,31102,11,,,13,2,,2.4,3.29,18,24,21.17,20.26,2.2,2.5
OR,2019,4,11,3,31103,201,2.2,21.17,18,2.4,,2.4,3.29,18,24,21.17,20.26,2.2,2.5
OR,2019,4,11,4,31104,5,,,28,2.41,,2.4,3.29,18,24,21.17,20.26,2.2,2.5
OR,2019,4,11,5,31105,180,,,24,3.49,,2.4,3.29,18,24,21.17,20.26,2.2,2.5
OR,2019,4,11,6,31106,136,,,12,2.04,,2.4,3.29,18,24,21.17,20.26,2.2,2.5
OR,2019,4,11,7,31107,9,,,12,2,,2.4,3.29,18,24,21.17,20.26,2.2,2.5
OR,2019,4,11,8,31108,26,,,23,2.56,,2.4,3.29,18,24,21.17,20.26,2.2,2.5
OR,2019,4,11,9,31109,53,,,24,3.15,,2.4,3.29,18,24,21.17,20.26,2.2,2.5
OR,2019,4,11,10,31110,1,,,28,3.8,,2.4,3.29,18,24,21.17,20.26,2.2,2.5
OR,2019,4,11,11,31111,198,,,26,3.95,,2.4,3.29,18,24,21.17,20.26,2.2,2.5
OR,2019,4,11,12,31112,42,,,8,1.26,,2.4,3.29,18,24,21.17,20.26,2.2,2.5
OR,2019,4,11,13,31113,43,,,13,2.06,,2.4,3.29,18,24,21.17,20.26,2.2,2.5
OR,2019,4,11,14,31114,14,,,22,2.75,,2.4,3.29,18,24,21.17,20.26,2.2,2.5
OR,2019,4,11,15,31115,163,,,20,2.89,,2.4,3.29,18,24,21.17,20.26,2.2,2.5
OR,2019,4,11,16,31116,130,,,19,2.32,,2.4,3.29,18,24,21.17,20.26,2.2,2.5
OR,2019,4,11,17,31117,97,,,12,2.15,,2.4,3.29,18,24,21.17,20.26,2.2,2.5
OR,2019,4,11,18,31118,202,2.5,20.26,24,3.29,,2.4,3.29,18,24,21.17,20.26,2.2,2.5
OR,2019,4,11,19,31119,124,,,14,2.08,,2.4,3.29,18,24,21.17,20.26,2.2,2.5
OR,2019,4,11,20,31120,35,,,18,2.47,,2.4,3.29,18,24,21.17,20.26,2.2,2.5
WA,2018,1,1,1,10101,123,4.1,18.75,19,3.31,,5.22,4.45,24,23,20.98,20.36,5.2,4.4
WA,2018,1,1,2,10102,29,4.8,20.73,21,3.32,,5.22,4.45,24,23,20.98,20.36,5.2,4.4
WA,2018,1,1,3,10103,162,3.8,20.48,21,4.84,,5.22,4.45,24,23,20.98,20.36,5.2,4.4
WA,2018,1,1,4,10104,201,5.2,20.98,24,5.22,,5.22,4.45,24,23,20.98,20.36,5.2,4.4
WA,2018,1,1,5,10105,126,5,21.12,20,3.71,,5.22,4.45,24,23,20.98,20.36,5.2,4.4
WA,2018,1,1,6,10106,191,4.2,22.66,23,3.91,,5.22,4.45,24,23,20.98,20.36,5.2,4.4
WA,2018,1,1,7,10107,159,3.7,19.26,24,3.95,,5.22,4.45,24,23,20.98,20.36,5.2,4.4
WA,2018,1,1,8,10108,139,2.7,19.86,23,5.15,,5.22,4.45,24,23,20.98,20.36,5.2,4.4
WA,2018,1,1,9,10109,77,4.1,20.85,20,3.15,,5.22,4.45,24,23,20.98,20.36,5.2,4.4
WA,2018,1,1,10,10110,69,3,20.83,29,3.66,,5.22,4.45,24,23,20.98,20.36,5.2,4.4
WA,2018,1,1,11,10111,121,4,20.95,24,4.11,,5.22,4.45,24,23,20.98,20.36,5.2,4.4
WA,2018,1,1,12,10112,84,3.7,19.31,23,4.88,,5.22,4.45,24,23,20.98,20.36,5.2,4.4
WA,2018,1,1,13,10113,133,4.5,20.91,24,3.26,,5.22,4.45,24,23,20.98,20.36,5.2,4.4
WA,2018,1,1,14,10114,125,4,21.52,20,4.14,,5.22,4.45,24,23,20.98,20.36,5.2,4.4
WA,2018,1,1,15,10115,202,4.4,20.36,23,4.45,,5.22,4.45,24,23,20.98,20.36,5.2,4.4
WA,2018,1,1,16,10116,32,4.4,20.93,23,5.74,,5.22,4.45,24,23,20.98,20.36,5.2,4.4
WA,2018,1,1,17,10117,37,5,20.58,22,3.17,,5.22,4.45,24,23,20.98,20.36,5.2,4.4
WA,2018,1,1,18,10118,13,4.1,20.69,23,4.26,,5.22,4.45,24,23,20.98,20.36,5.2,4.4
WA,2018,1,1,19,10119,116,3,20.39,23,4.22,,5.22,4.45,24,23,20.98,20.36,5.2,4.4
WA,2018,1,1,20,10120,164,3.9,20.03,24,5.36,,5.22,4.45,24,23,20.98,20.36,5.2,4.4
WA,2018,1,2,1,10201,35,5.3,20.78,21,2.68,,3.58,3.26,24,25,18.08,21.04,4.5,5.2
WA,2018,1,2,2,10202,146,4.3,21.32,26,4.04,,3.58,3.26,24,25,18.08,21.04,4.5,5.2
WA,2018,1,2,3,10203,43,4,19.89,23,4.33,,3.58,3.26,24,25,18.08,21.04,4.5,5.2
WA,2018,1,2,4,10204,24,3.4,20.44,23,5.32,,3.58,3.26,24,25,18.08,21.04,4.5,5.2
WA,2018,1,2,5,10205,202,5.2,21.04,25,3.26,,3.58,3.26,24,25,18.08,21.04,4.5,5.2
WA,2018,1,2,6,10206,104,4.2,20.91,24,4.3,,3.58,3.26,24,25,18.08,21.04,4.5,5.2
WA,2018,1,2,7,10207,76,3.8,20.03,24,4.65,,3.58,3.26,24,25,18.08,21.04,4.5,5.2
WA,2018,1,2,8,10208,107,4.4,21.36,25,5.04,,3.58,3.26,24,25,18.08,21.04,4.5,5.2
WA,2018,1,2,9,10209,158,4.9,19.18,21,3.56,,3.58,3.26,24,25,18.08,21.04,4.5,5.2
WA,2018,1,2,10,10210,195,3.6,20.29,24,3.66,,3.58,3.26,24,25,18.08,21.04,4.5,5.2
WA,2018,1,2,11,10211,78,5.4,19.73,23,4.52,,3.58,3.26,24,25,18.08,21.04,4.5,5.2
WA,2018,1,2,12,10212,3,3.5,21.57,30,5.94,,3.58,3.26,24,25,18.08,21.04,4.5,5.2
WA,2018,1,2,13,10213,82,5,22.14,25,4.39,,3.58,3.26,24,25,18.08,21.04,4.5,5.2
WA,2018,1,2,14,10214,201,4.5,18.08,24,3.58,,3.58,3.26,24,25,18.08,21.04,4.5,5.2
WA,2018,1,2,15,10215,34,3,21.13,23,4.62,,3.58,3.26,24,25,18.08,21.04,4.5,5.2
WA,2018,1,2,16,10216,156,5.1,20.16,27,5.41,,3.58,3.26,24,25,18.08,21.04,4.5,5.2
WA,2018,1,2,17,10217,6,4.6,22.87,29,4.4,,3.58,3.26,24,25,18.08,21.04,4.5,5.2
WA,2018,1,2,18,10218,52,3.6,20.69,19,4.06,,3.58,3.26,24,25,18.08,21.04,4.5,5.2
WA,2018,1,2,19,10219,90,2.7,20.57,20,4.42,,3.58,3.26,24,25,18.08,21.04,4.5,5.2
WA,2018,1,2,20,10220,140,2.9,21.81,21,5.62,,3.58,3.26,24,25,18.08,21.04,4.5,5.2
WA,2018,1,3,1,10301,91,4.7,21.17,23,3.57,,4.34,5.13,22,23,19.67,19.05,4.8,4.8
WA,2018,1,3,2,10302,201,4.8,19.67,22,4.34,,4.34,5.13,22,23,19.67,19.05,4.8,4.8
WA,2018,1,3,3,10303,40,4.3,19.95,23,4.54,,4.34,5.13,22,23,19.67,19.05,4.8,4.8
WA,2018,1,3,4,10304,177,4.9,19.12,21,5.64,,4.34,5.13,22,23,19.67,19.05,4.8,4.8
WA,2018,1,3,5,10305,119,4.7,22.4,20,3.67,,4.34,5.13,22,23,19.67,19.05,4.8,4.8
WA,2018,1,3,6,10306,189,4.8,19.43,24,4.45,,4.34,5.13,22,23,19.67,19.05,4.8,4.8
WA,2018,1,3,7,10307,145,4.6,19.39,23,4.67,,4.34,5.13,22,23,19.67,19.05,4.8,4.8
WA,2018,1,3,8,10308,186,4.6,20.83,26,4.84,,4.34,5.13,22,23,19.67,19.05,4.8,4.8
WA,2018,1,3,9,10309,114,4.8,22.81,22,3.16,,4.34,5.13,22,23,19.67,19.05,4.8,4.8
WA,2018,1,3,10,10310,50,4.5,19.8,22,4.06,,4.34,5.13,22,23,19.67,19.05,4.8,4.8
WA,2018,1,3,11,10311,111,3.8,19.32,23,4.43,,4.34,5.13,22,23,19.67,19.05,4.8,4.8
WA,2018,1,3,12,10312,202,4.8,19.05,23,5.13,,4.34,5.13,22,23,19.67,19.05,4.8,4.8
WA,2018,1,3,13,10313,66,4.5,20.79,21,3.08,,4.34,5.13,22,23,19.67,19.05,4.8,4.8
WA,2018,1,3,14,10314,12,3.7,20.33,19,3.63,,4.34,5.13,22,23,19.67,19.05,4.8,4.8
WA,2018,1,3,15,10315,197,3.6,20.37,25,4.21,,4.34,5.13,22,23,19.67,19.05,4.8,4.8
WA,2018,1,3,16,10316,185,4.2,20.42,25,5.82,,4.34,5.13,22,23,19.67,19.05,4.8,4.8
WA,2018,1,3,17,10317,26,5.2,21.03,24,3.8,,4.34,5.13,22,23,19.67,19.05,4.8,4.8
WA,2018,1,3,18,10318,182,4.4,20.23,24,4.68,,4.34,5.13,22,23,19.67,19.05,4.8,4.8
WA,2018,1,3,19,10319,33,4.1,22.03,20,4.28,,4.34,5.13,22,23,19.67,19.05,4.8,4.8
WA,2018,1,3,20,10320,36,4.5,21.83,23,5.3,,4.34,5.13,22,23,19.67,19.05,4.8,4.8
WA,2018,1,4,1,10401,149,4.6,19.96,25,3.99,,4.45,3.34,25,23,19.74,18.38,3.9,3.9
WA,2018,1,4,2,10402,115,3.9,20.34,24,4.25,,4.45,3.34,25,23,19.74,18.38,3.9,3.9
WA,2018,1,4,3,10403,136,3.3,19.59,23,4.15,,4.45,3.34,25,23,19.74,18.38,3.9,3.9
WA,2018,1,4,4,10404,22,3.4,21.84,23,4.13,,4.45,3.34,25,23,19.74,18.38,3.9,3.9
WA,2018,1,4,5,10405,53,3.9,19.98,23,3.43,,4.45,3.34,25,23,19.74,18.38,3.9,3.9
WA,2018,1,4,6,10406,165,4.1,19.04,23,4.37,,4.45,3.34,25,23,19.74,18.38,3.9,3.9
WA,2018,1,4,7,10407,202,3.9,18.38,23,3.34,,4.45,3.34,25,23,19.74,18.38,3.9,3.9
WA,2018,1,4,8,10408,56,3.1,21.41,,,,4.45,3.34,25,23,19.74,18.38,3.9,3.9
WA,2018,1,4,9,10409,73,3.5,21.56,25,5.18,,4.45,3.34,25,23,19.74,18.38,3.9,3.9
WA,2018,1,4,10,10410,131,3.2,20.49,27,4.5,,4.45,3.34,25,23,19.74,18.38,3.9,3.9
WA,2018,1,4,11,10411,89,3.6,20.21,26,3.92,,4.45,3.34,25,23,19.74,18.38,3.9,3.9
WA,2018,1,4,12,10412,94,3.8,21.38,24,4.99,,4.45,3.34,25,23,19.74,18.38,3.9,3.9
WA,2018,1,4,13,10413,201,3.9,19.74,25,4.45,,4.45,3.34,25,23,19.74,18.38,3.9,3.9
WA,2018,1,4,14,10414,190,4.1,19.58,25,4.41,,4.45,3.34,25,23,19.74,18.38,3.9,3.9
